"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"|"location"|"language"|"profileImageURL"
"la tecnología de la mano de @ lopezobrador_ con su nueva aplicación compartirá la información sobre las actividades… https://t.co/jkZ5sawzn6"|FALSE|0|NA|2018-04-19 20:08:00|TRUE|NA|"987060264494186496"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"Angy_serr21"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/943934607107375104/rtYgX7KI_normal.jpg"
"DESESPERADO @lopezobrador_  #AndresPerderasOtraVez https://t.co/3MI95VYUid"|FALSE|0|NA|2018-04-19 20:07:59|FALSE|NA|"987060262640463873"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"licluisceballos"|0|FALSE|FALSE|NA|NA|"Ciudad de México "|"es"|"http://pbs.twimg.com/profile_images/912753513888808961/4vg1kP_a_normal.jpg"
"RT @Luis__M0ra: @EggWithCharal @AgenteRusoMalo @SoyManuelVega @marian752009 @Jucardicre @Nahual69resucit @HectorArellan0T @emarthaaide @Tro…"|FALSE|0|NA|2018-04-19 20:07:59|FALSE|NA|"987060262443286528"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"ramay60"|7|TRUE|FALSE|NA|NA|"Puebla"|"es"|"http://pbs.twimg.com/profile_images/981290740482498560/5_pA6FLb_normal.jpg"
"RT @PoetaCaminate: @CuetoRosamaria @RomanViverosV @MAHP1804 @alynmon @martinzhers123 @gus_rabanovich @sophie_sant @GloriaDeKent1 @_Ser_Amor…"|FALSE|0|NA|2018-04-19 20:07:59|FALSE|NA|"987060262263054338"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"arbolitodechoco"|6|TRUE|FALSE|NA|NA|"Mexico df"|"es"|"http://pbs.twimg.com/profile_images/700731767121022980/nVkzY2pv_normal.jpg"
"RT @mone_vb: @A_LaraV @lumendoz @lopezobrador_ @econokafka Y porque a mí si me aparece? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/GSCCvn253k"|FALSE|0|NA|2018-04-19 20:07:56|FALSE|NA|"987060247268278272"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Ron15585"|3|TRUE|FALSE|NA|NA|"en el asador"|"es"|"http://pbs.twimg.com/profile_images/954602181562286080/68jgNCan_normal.jpg"
"RT @sofimenem: @cervantesrb @DrDrextel @JAIRCITO81 @Luis__M0ra @AgenteRusoMalo @EggWithCharal @SoyManuelVega @marian752009 @Jucardicre @Nah…"|FALSE|0|NA|2018-04-19 20:07:55|FALSE|NA|"987060244642660352"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"joserhodas1"|6|TRUE|FALSE|NA|NA|"Centro Histórico, Puebla"|"es"|"http://pbs.twimg.com/profile_images/981628234398883841/GoYzFyq1_normal.jpg"
"@AristeguiOnline @lopezobrador_ No debería ni de existir el EZLN. No son los únicos mexicanos en este país."|FALSE|0|"AristeguiOnline"|2018-04-19 20:07:53|FALSE|"987015517037826048"|"987060236056956929"|"520653311"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"bleyveg"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/819569435157504000/Prm5Ej2L_normal.jpg"
"RT @elenavilla18: Todo lo que rodea a @lopezobrador_ es Falso. la mayoría de las imágenes de sus mítines  que nos muestra en sus cuentas so…"|FALSE|0|NA|2018-04-19 20:07:52|FALSE|NA|"987060232349192192"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"opticaciudadan2"|79|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/3586953351/d8fa54716360d0afc8c9f84a90a1e706_normal.jpeg"
"RT @Navegaciones: ¿Mucha histeria con el taxi aéreo que abordó @lopezobrador? ¿Y qué les parece este jet de la Fuerza Aérea Mexicana con @J…"|FALSE|0|NA|2018-04-19 20:07:52|FALSE|NA|"987060231757639680"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"IperguerG"|1029|TRUE|FALSE|NA|NA|"Guadalajara Jal"|"es"|"http://pbs.twimg.com/profile_images/571095975910989824/oOC71KP0_normal.jpeg"
"RT @QuintanarMaster: @CiroGomezL @lopezobrador_ @JoseAMeadeK @RicardoAnayaC AMLO 2018,"|FALSE|0|NA|2018-04-19 20:07:52|FALSE|NA|"987060229534834688"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"El_Tiricias"|1|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/983797612846485504/7yBeJnML_normal.jpg"
"@lopezdoriga @yeidckol @lopezobrador_ @Radio_Formula El problema no es la legalidad, el problema es la hipocresía, el doble discurso."|FALSE|0|"lopezdoriga"|2018-04-19 20:07:51|FALSE|"987058361781940224"|"987060225864880128"|"236636515"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"jaime_rg7"|0|FALSE|FALSE|NA|NA|"Tlajomulco de Zúñiga, Jalisco"|"en"|"http://pbs.twimg.com/profile_images/825525228759547908/RLapU6bm_normal.jpg"
"RT @carlitos_206: @CiroGomezL @lopezobrador_ @JoseAMeadeK @RicardoAnayaC <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> AMLO PRESIDENTE <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BE><ed><U+00B4><U+0098>"|FALSE|0|NA|2018-04-19 20:07:50|FALSE|NA|"987060222182256641"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"El_Tiricias"|1|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/983797612846485504/7yBeJnML_normal.jpg"
"RT @Bafman3: @El_Universal_Mx @CarlosLoret @CarlosLoret deja de escribir sandeces!!! Por el amor de Dios nadie te cree tus especulaciones f…"|FALSE|0|NA|2018-04-19 20:07:48|FALSE|NA|"987060213738913792"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"MaraFer98670473"|1|TRUE|FALSE|NA|NA|""|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"RT @2ruedasdiario: @CiroGomezL @lopezobrador_ estos pasaron https://t.co/iuoyafcQjy"|FALSE|0|NA|2018-04-19 20:07:47|FALSE|NA|"987060209527947264"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"El_Tiricias"|5|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/983797612846485504/7yBeJnML_normal.jpg"
